@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
265,'2018/11/21 10:37:21:614',6,-4738128,-7042435,-8553864,-3816251,-65794,-1,-1,-1,-2963004,-8558754,-9805475,-14149871,-10340313,-12703448,-9810616,-6650493,-1316632,-2304301,-7111826,-7704219,-14213604,-13494514,-10275548,-12574694,-10933984,-11789029,-10996947,-10731978,-9085096,-8098204,-9016992,-14214635,-11784156,-10469583,-8827332,-9418438,-10339797,-10405589,-8295581,-8032408,-6583429,-6122881,-8029845,-7768728,-6058627,-5860219,-7375774,-7506841,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5859701,-6585224,-6716809,-7177358,-7176083,-6386312,-6056833,-5793660,-5662071,-5661556,-5464170,-6322053,-7111565,-7572114,-7702941,-6978706,-6583691,-6320518,-6122882,-5990780,-6252917,-5793910,-6387330,-6717065,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148567,-4147796,-4081489,-4015436,-3883591,-3751232,-3487027,-2366996,-327938,-65537,-65537,2
266,'2018/11/21 10:37:21:648',6,-4738127,-7042435,-8553864,-3816251,-65794,-1,-1,-1,-2963004,-8558754,-9805475,-14149871,-10340569,-12703449,-9810616,-6650493,-1316632,-2304300,-7111827,-7704220,-14213604,-13494513,-10275548,-12574694,-10933984,-11788773,-10996947,-10731978,-9085096,-8032668,-9016992,-14214635,-11784156,-10469584,-8827332,-9418438,-10339797,-10405589,-8295837,-8032408,-6583430,-6122881,-8029845,-7768728,-6058627,-5860220,-7375774,-7506841,-7045515,-7374736,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6585224,-6716809,-7177358,-7176083,-6451848,-6056833,-5793659,-5662071,-5661812,-5464170,-6322053,-7111565,-7572114,-7702941,-6913170,-6583691,-6320519,-6122882,-5990780,-6252917,-5793910,-6387330,-6717065,-5529967,-5398125,-5266538,-5200487,-5068642,-4804696,-4277577,-3685445,-3752267,-4148567,-4147796,-4081489,-4015436,-3883591,-3751232,-3421491,-2366997,-327938,-65537,-65537,2
267,'2018/11/21 10:37:21:681',6,-4738128,-7042435,-8553864,-3816251,-65794,-1,-1,-1,-2963004,-8558754,-9805475,-14149871,-10340569,-12768985,-9810616,-6584957,-1316632,-2304300,-7046290,-7704220,-14213604,-13494514,-10275548,-12574694,-10933984,-11788773,-10996948,-10731978,-9085096,-8032668,-9016992,-14214636,-11784156,-10469584,-8827332,-9418439,-10339797,-10405589,-8295837,-8032408,-6583429,-6122881,-8029845,-7768728,-6058628,-5860220,-7375774,-7506842,-7045515,-7374736,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6585224,-6716809,-7177358,-7176083,-6451848,-6056833,-5793660,-5662071,-5661556,-5464170,-6322053,-7111565,-7572114,-7702941,-6913170,-6583691,-6320518,-6122882,-5990780,-6252917,-5793910,-6387330,-6782601,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148567,-4147796,-4081489,-4015436,-3883591,-3751232,-3421491,-2366997,-327938,-65537,-65537,2
268,'2018/11/21 10:37:21:717',6,-4738128,-7042435,-8553864,-3816251,-65794,-1,-1,-1,-2963004,-8558754,-9805731,-14149871,-10340569,-12768985,-9810616,-6584958,-1316632,-2304300,-7046290,-7704219,-14213860,-13494514,-10210012,-12574694,-10933984,-11789029,-10996948,-10666442,-9085096,-8032668,-9016992,-14214636,-11784156,-10469839,-8827332,-9418439,-10339797,-10405845,-8295581,-8032408,-6583429,-6122881,-8029845,-7768728,-6058883,-5860220,-7375774,-7506842,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650760,-6716809,-7177358,-7176339,-6451848,-6056833,-5793659,-5662072,-5661812,-5464169,-6322053,-7111565,-7572114,-7702941,-6978706,-6583691,-6320519,-6122882,-5990780,-6252917,-5793910,-6387330,-6782602,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148567,-4147796,-4081489,-4015436,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-131073,2
269,'2018/11/21 10:37:21:750',6,-4738128,-7042435,-8553864,-3816251,-65794,-1,-1,-1,-2963004,-8558754,-9805731,-14149871,-10340569,-12768985,-9810616,-6584958,-1316632,-2304300,-7046290,-7704219,-14213860,-13494514,-10210012,-12574694,-10933984,-11789029,-10996948,-10666442,-9085096,-8032668,-9016992,-14214636,-11784156,-10469839,-8827332,-9418439,-10339797,-10405845,-8295581,-8032408,-6583429,-6122881,-8029845,-7768728,-6058883,-5860220,-7375774,-7506842,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650760,-6716809,-7177358,-7176339,-6451848,-6056833,-5793659,-5662072,-5661812,-5464169,-6322053,-7111565,-7572114,-7702941,-6978706,-6583691,-6320519,-6122882,-5990780,-6252917,-5793910,-6387330,-6782602,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148567,-4147796,-4081489,-4015436,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-131073,2
270,'2018/11/21 10:37:21:783',6,-4738128,-7042435,-8553864,-3816251,-65794,-1,-1,-1,-2963004,-8558754,-9805731,-14149871,-10340313,-12768985,-9810616,-6584958,-1316632,-2304300,-7046291,-7704219,-14213860,-13494514,-10210012,-12574694,-10933984,-11789029,-10996948,-10731978,-9085096,-8032668,-9016992,-14214635,-11784156,-10469839,-8827332,-9418439,-10339797,-10405845,-8295837,-8032408,-6583429,-6122881,-8029845,-7768728,-6058883,-5860220,-7375775,-7506842,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177358,-7176083,-6451848,-5991297,-5793660,-5662071,-5661812,-5464170,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6320519,-6122882,-5990780,-6252917,-5793910,-6387330,-6782602,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148567,-4147796,-4081489,-4015436,-3883591,-3751488,-3487027,-2366997,-327938,-65537,-65793,2
271,'2018/11/21 10:37:21:816',6,-4738128,-7042435,-8553864,-3816251,-65794,-1,-1,-1,-2963003,-8558755,-9805475,-14149871,-10340314,-12768985,-9810616,-6584701,-1316632,-2304300,-7046290,-7704219,-14213861,-13494514,-10210012,-12574694,-10933984,-11788773,-10996947,-10666442,-9085096,-8032668,-9017248,-14280172,-11784156,-10469583,-8827332,-9418439,-10339798,-10405845,-8295837,-8097944,-6583430,-6122881,-8029845,-7768728,-6058884,-5860220,-7375774,-7506842,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177358,-7176083,-6386312,-6056833,-5793659,-5662072,-5661556,-5464170,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6320519,-6122882,-5990780,-6252917,-5793910,-6387330,-6782602,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148567,-4147796,-4147025,-4015436,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-131329,2
272,'2018/11/21 10:37:21:850',6,-4738128,-7042435,-8553608,-3816250,-65794,-1,-1,-1,-2963004,-8558755,-9805475,-14149871,-10340314,-12768985,-9810359,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210011,-12574694,-10933984,-11788773,-10996948,-10666442,-9085096,-8032668,-9082784,-14280172,-11783900,-10469839,-8827332,-9418439,-10339798,-10405845,-8295837,-8097944,-6583430,-6122881,-8029845,-7768728,-6058883,-5860220,-7375774,-7506841,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177358,-7176083,-6386312,-6056833,-5793659,-5662072,-5661556,-5464170,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6320263,-6122882,-5990780,-6252917,-5793910,-6387330,-6782601,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148566,-4147796,-4081489,-3949900,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-65537,2
273,'2018/11/21 10:37:21:884',6,-4738128,-7042435,-8553608,-3750458,-65794,-1,-1,-1,-2963004,-8558755,-9805475,-14149871,-10340314,-12768985,-9810360,-6584701,-1316632,-2304300,-7046290,-7704219,-14213860,-13494514,-10210011,-12574694,-10933984,-11788773,-10996948,-10666442,-9085096,-8098204,-9082784,-14280172,-11718364,-10469839,-8827332,-9418439,-10339797,-10405845,-8295837,-8032408,-6583430,-6122881,-8030101,-7768728,-6058884,-5860220,-7375774,-7506841,-7045515,-7440273,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650760,-6716809,-7177358,-7176083,-6386312,-6056833,-5793659,-5662072,-5661556,-5464169,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6320262,-6122882,-5990780,-6252917,-5793910,-6387330,-6782602,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148311,-4147796,-4081489,-4015436,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-65537,2
274,'2018/11/21 10:37:21:917',6,-4738128,-7042435,-8488072,-3750458,-65794,-1,-1,-1,-2897467,-8558755,-9805475,-14149871,-10340314,-12768985,-9744824,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210011,-12574694,-10933984,-11788773,-10996948,-10666442,-9085097,-8098204,-9082785,-14280428,-11718364,-10469583,-8827332,-9418439,-10339798,-10405845,-8295837,-8032408,-6583430,-6122881,-8030101,-7768729,-6058883,-5860220,-7375774,-7506842,-7045515,-7374737,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177358,-7176083,-6386312,-6056833,-5793660,-5662072,-5661556,-5464169,-6322053,-7111565,-7572114,-7702941,-6978707,-6583692,-6320263,-6122882,-5990780,-6252917,-5728374,-6387330,-6717066,-5529968,-5398125,-5266538,-5200487,-5068642,-4804696,-4277578,-3685445,-3752267,-4148311,-4147796,-4081489,-4015437,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-65537,2
275,'2018/11/21 10:37:21:950',6,-4738128,-7042435,-8553608,-3750458,-65794,-1,-1,-1,-2897467,-8558754,-9805475,-14149871,-10340314,-12768985,-9810360,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210011,-12574694,-10933984,-11788773,-10996947,-10666442,-9085097,-8032668,-9082785,-14280428,-11718364,-10469583,-8827332,-9418439,-10339797,-10405846,-8295837,-8032408,-6583430,-6188417,-8095637,-7768729,-6124420,-5860220,-7375774,-7506842,-7045515,-7440273,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177358,-7176339,-6451848,-6056833,-5793660,-5662072,-5661812,-5464169,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6385799,-6122882,-5990780,-6252917,-5793910,-6387330,-6717066,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277578,-3685445,-3752267,-4148311,-4147796,-4081489,-4015437,-3883591,-3751489,-3487027,-2366997,-327938,-65537,-65537,2
276,'2018/11/21 10:37:21:984',6,-4738128,-7042435,-8553608,-3750458,-65794,-1,-1,-1,-2963003,-8558754,-9805475,-14149871,-10340314,-12768985,-9744824,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210011,-12574695,-10933984,-11788773,-10996947,-10666442,-9085096,-8098204,-9082785,-14280428,-11718364,-10469584,-8827332,-9418439,-10339797,-10405845,-8295837,-8032408,-6583430,-6188417,-8095637,-7768729,-6058884,-5860220,-7375774,-7506842,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177359,-7176083,-6386312,-6056833,-5793660,-5662072,-5661812,-5464169,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6320263,-6122882,-5990780,-6252917,-5793910,-6387330,-6717066,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277578,-3685445,-3752267,-4148311,-4147796,-4081489,-4015436,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-65537,2
277,'2018/11/21 10:37:22:017',6,-4738128,-7042435,-8553608,-3750458,-65794,-1,-1,-1,-2963003,-8558754,-9805475,-14149871,-10340314,-12768985,-9744824,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210011,-12574695,-10933984,-11788773,-10996947,-10666442,-9085096,-8098204,-9082785,-14280428,-11718364,-10469584,-8827332,-9418439,-10339797,-10405845,-8295837,-8032408,-6583430,-6188417,-8095637,-7768729,-6058884,-5860220,-7375774,-7506842,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177359,-7176083,-6386312,-6056833,-5793660,-5662072,-5661812,-5464169,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6320263,-6122882,-5990780,-6252917,-5793910,-6387330,-6717066,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277578,-3685445,-3752267,-4148311,-4147796,-4081489,-4015436,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-65537,2
278,'2018/11/21 10:37:22:048',6,-4738128,-7042435,-8553608,-3750458,-65794,-1,-1,-1,-2963004,-8558755,-9805475,-14149871,-10340570,-12768985,-9810360,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210011,-12640230,-10933984,-11788773,-10996947,-10666442,-9085096,-8098204,-9082785,-14280428,-11718364,-10469583,-8827332,-9418695,-10339797,-10405845,-8295837,-8032408,-6583430,-6188417,-8095637,-7768729,-6124420,-5860220,-7375774,-7506841,-7045515,-7440273,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177359,-7176083,-6451848,-6056833,-5793660,-5662072,-5661812,-5464169,-6322054,-7111565,-7572114,-7702941,-6978706,-6583692,-6320263,-6122882,-5990780,-6252917,-5793910,-6387330,-6717065,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277578,-3685445,-3752267,-4148310,-4147796,-4081489,-4015436,-3883592,-3751488,-3487027,-2366997,-327938,-65537,-65537,2
279,'2018/11/21 10:37:22:084',6,-4738128,-7042435,-8553608,-3750458,-65794,-1,-1,-1,-2897467,-8558755,-9805475,-14149871,-10340570,-12768985,-9810360,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210012,-12640231,-10999520,-11789029,-10996947,-10666442,-9085097,-8032668,-9082785,-14280428,-11718364,-10469584,-8827588,-9418695,-10339797,-10405845,-8295837,-8032408,-6583429,-6188417,-8095638,-7768729,-6124420,-5860220,-7375774,-7506841,-7045515,-7440273,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716810,-7177359,-7176339,-6451849,-6056833,-5793660,-5662072,-5661556,-5464170,-6322053,-7111565,-7572114,-7702942,-6978706,-6583692,-6320263,-6122882,-5990780,-6252917,-5793910,-6387330,-6782601,-5529968,-5398125,-5266538,-5200487,-5068642,-4804696,-4277577,-3685445,-3752267,-4148566,-4147796,-4081489,-4015436,-3883592,-3751232,-3487027,-2366997,-327938,-65537,-65537,2
280,'2018/11/21 10:37:22:116',6,-4738127,-7042435,-8553608,-3815994,-65794,-1,-1,-1,-2897467,-8558754,-9805731,-14149871,-10340570,-12768985,-9810360,-6584701,-1316632,-2304300,-7046290,-7704219,-14279397,-13494514,-10210012,-12640230,-10999520,-11789029,-10996948,-10666442,-9085097,-8032668,-9082785,-14280428,-11718364,-10469584,-8827588,-9418695,-10339797,-10405845,-8295837,-8032408,-6583429,-6188417,-8095637,-7768728,-6124420,-5860220,-7375774,-7506841,-7045515,-7440272,-6846860,-6057090,-5662074,-5464694,-5398900,-5464691,-5794165,-6650761,-6716809,-7177359,-7176083,-6451849,-6056833,-5793660,-5662072,-5661556,-5464170,-6322053,-7111565,-7572114,-7702941,-6978706,-6583692,-6320263,-6122882,-5990780,-6252917,-5793910,-6387330,-6782601,-5529968,-5398125,-5266538,-5200487,-5068386,-4804696,-4277577,-3685445,-3752267,-4148311,-4147796,-4081489,-3949900,-3883591,-3751232,-3487027,-2366997,-327938,-65537,-65793,2
281,'2018/11/21 10:37:25:217',7,-5197908,-6186613,-3815998,-1,-1,-1,-1,-1,-1,-3423297,-5659490,-5923955,-3487032,-1,-1,-1,-1,-1,-1,-3423812,-6121329,-5924470,-4475218,-2699063,-2962493,-3357509,-3752526,-4213591,-4674400,-5991800,-6648447,-5990779,-5661300,-5529971,-5595764,-5661814,-5793401,-5925756,-7308173,-8229274,-6977673,-6253697,-5858681,-5661558,-5661558,-5727351,-6186608,-6847627,-7505552,-8360346,-7175567,-6451334,-6780039,-6714245,-6254721,-5858680,-6055534,-7111312,-7111311,-8755102,-7570327,-11056321,-12375264,-12111058,-9811647,-8823980,-9547189,-9877446,-7900567,-7637395,-10531006,-15661306,-10013150,-11982558,-11392478,-11788774,-11130335,-11392225,-8822698,-7637653,-8818587,-16054521,-12311270,-11521753,-11061202,-8692913,-6450545,-6780288,-7506069,-7309204,-4542041,-6317936,-8817554,-8093828,-5396058,-3947065,-2892827,-1182217,-6254974,-7506327,3
282,'2018/11/21 10:37:25:250',7,-5132373,-6121077,-3750462,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858935,-4409682,-2699063,-2896957,-3291973,-3686990,-4148055,-4608865,-5991801,-6582912,-5990780,-5595764,-5464435,-5464692,-5596278,-5727866,-5860220,-7242638,-8163738,-6912138,-6188161,-5793145,-5596023,-5596023,-5661815,-6121072,-6782091,-7440017,-8229529,-7110032,-6385798,-6780040,-6714502,-6189443,-5793144,-5989999,-7045777,-7045775,-8689567,-7505047,-11122114,-12309728,-12045522,-9746111,-8824236,-9547190,-9812167,-7835031,-7571860,-10531007,-15661307,-10013150,-11982559,-11327198,-11788774,-11064799,-11326688,-8757163,-7572117,-8753051,-16054521,-12311270,-11521753,-10995666,-8561584,-6319217,-6649215,-7440277,-7243668,-4542041,-6186608,-8686224,-7962243,-5264729,-3815994,-2827291,-1116681,-6255231,-7440791,3
283,'2018/11/21 10:37:25:284',7,-5132373,-6121077,-3816254,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858935,-4409682,-2633527,-2896957,-3291973,-3686990,-4148055,-4608865,-5926265,-6582912,-5925244,-5595765,-5464435,-5464437,-5596279,-5727865,-5860220,-7242638,-8163738,-6912137,-6188161,-5793145,-5596023,-5596023,-5661815,-6121072,-6782091,-7440017,-8294810,-7110032,-6385798,-6845833,-6780295,-6254979,-5793143,-5989999,-7045777,-7045775,-8689566,-7505047,-11187906,-12309728,-12111059,-9811647,-8824493,-9547446,-9877703,-7835031,-7571860,-10596799,-15726843,-10013405,-11917023,-11392734,-11722982,-11064799,-11326688,-8757162,-7572117,-8687514,-15988729,-12377062,-11587290,-10995666,-8495791,-6318960,-6648959,-7440277,-7309204,-4476506,-6120815,-8620175,-7896450,-5198936,-3815994,-2827292,-1116681,-6255231,-7506328,3
284,'2018/11/21 10:37:25:317',7,-5132373,-6121077,-3750462,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3424069,-6055793,-5858935,-4409682,-2633527,-2896957,-3291973,-3752525,-4148056,-4608865,-5991801,-6582912,-5990779,-5595764,-5464435,-5464693,-5596279,-5727866,-5860220,-7242638,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661816,-6121073,-6782091,-7440017,-8294810,-7110032,-6385798,-6911626,-6846088,-6255235,-5793144,-5989999,-7045777,-7045775,-8689567,-7505047,-11253699,-12243936,-12111058,-9811648,-8890030,-9547703,-9877703,-7835031,-7571860,-10662336,-15727099,-10013406,-11917023,-11392734,-11722982,-11064799,-11326688,-8757162,-7572117,-8621722,-15988728,-12442599,-11587290,-10995666,-8429998,-6253167,-6648958,-7440277,-7243668,-4542041,-6055022,-8488845,-7764865,-5133143,-3815993,-2827292,-1116681,-6189695,-7506328,3
285,'2018/11/21 10:37:25:351',7,-5132373,-6121077,-3815998,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858935,-4409682,-2699063,-2896957,-3291973,-3686990,-4148056,-4608865,-5991801,-6582912,-5925244,-5595764,-5464435,-5464692,-5596279,-5727866,-5860220,-7242638,-8163738,-6912137,-6188161,-5793145,-5661559,-5596023,-5661815,-6121073,-6782091,-7440017,-8294810,-7110032,-6385798,-6977675,-6977673,-6321028,-5793144,-5989999,-7045777,-7111311,-8689567,-7505048,-11319749,-12178400,-12045522,-9811904,-8956079,-9613240,-9877960,-7835031,-7571860,-10728385,-15792636,-10013406,-11917023,-11327198,-11722982,-11064800,-11326432,-8757163,-7572117,-8555928,-15922935,-12508391,-11653082,-10995666,-8363948,-6187374,-6583422,-7440277,-7309204,-4476505,-5923436,-8291467,-7567742,-5001558,-3815994,-2827292,-1116681,-6189695,-7506327,3
286,'2018/11/21 10:37:25:385',7,-5132373,-6121078,-3815998,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858935,-4409682,-2699063,-2962493,-3291973,-3686990,-4148056,-4608865,-5991801,-6582912,-5990780,-5595765,-5464435,-5464692,-5596022,-5727865,-5925756,-7242638,-8163738,-6912137,-6188161,-5793145,-5596023,-5596023,-5661815,-6121072,-6782092,-7440017,-8294810,-7110032,-6385798,-7043212,-7043210,-6321029,-5793144,-5989999,-7045777,-7111311,-8689567,-7505047,-11385285,-12112608,-12045266,-9811904,-9021615,-9613496,-9943496,-7835032,-7571860,-10793921,-15792636,-10079198,-11851486,-11392734,-11722981,-11064799,-11326432,-8757162,-7572117,-8555928,-15857143,-12508391,-11718618,-10995666,-8363691,-6187373,-6583166,-7440277,-7308948,-4476505,-5923436,-8225674,-7567485,-5001557,-3881530,-2827292,-1116681,-6189695,-7506327,3
287,'2018/11/21 10:37:25:416',7,-5132373,-6121077,-3815998,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858935,-4409682,-2699063,-2896957,-3291973,-3686990,-4148055,-4608865,-5991801,-6648448,-5925244,-5595765,-5464435,-5464692,-5596023,-5727865,-5860220,-7242638,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661815,-6121072,-6782092,-7440017,-8294809,-7110032,-6385798,-7109004,-7109002,-6321285,-5793143,-5989998,-7045777,-7111311,-8689567,-7570584,-11451078,-12112607,-12045522,-9811904,-9021872,-9679032,-9943752,-7900568,-7571860,-10794178,-15792892,-10079198,-11851486,-11392734,-11722981,-11064799,-11260896,-8757163,-7572118,-8490136,-15857142,-12573927,-11718618,-10995666,-8298154,-6121581,-6583165,-7440276,-7243412,-4476505,-5857643,-8159881,-7501693,-4935765,-3881530,-2827292,-1116681,-6189438,-7506327,3
288,'2018/11/21 10:37:25:449',7,-5132373,-6121077,-3815998,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423813,-6055793,-5858935,-4409682,-2699063,-2962493,-3291973,-3686990,-4148055,-4608865,-5991801,-6582912,-5990780,-5595764,-5464435,-5464436,-5596279,-5727865,-5925756,-7308174,-8163738,-6912137,-6188161,-5793145,-5596023,-5596023,-5661815,-6121072,-6782092,-7440017,-8294809,-7110032,-6385798,-7109005,-7109002,-6386821,-5793143,-5989998,-7045777,-7045775,-8689567,-7570584,-11451078,-12112607,-12045265,-9877441,-9021873,-9679032,-9943752,-7900568,-7571860,-10859714,-15858428,-10079198,-11851486,-11392734,-11722982,-11064799,-11260896,-8757162,-7572117,-8490136,-15857142,-12639720,-11718618,-10995666,-8297898,-6121581,-6583166,-7440276,-7308948,-4542041,-5857643,-8159625,-7436156,-4935764,-3815994,-2827292,-1116681,-6189439,-7506327,3
